Id,SalePrice
1688,185795.63238393905
1689,189382.90740720133
1690,189001.20759843706
1691,183351.6577699301
1692,277608.7213920778
1693,173341.3421915589
1694,173225.43323492398
1695,170573.28704642435
1696,271621.90327467
1697,170573.28704642435
1698,377984.26174987137
1699,319088.2409580323
1700,244044.00028374774
1701,261358.6120268168
1702,255783.4822037642
1703,245943.25856345333
1704,288005.5373598905
1705,235969.8519873748
1706,445866.56799303414
1707,217911.3911488698
1708,198986.97283174173
1709,309188.2084443234
1710,220345.63065602366
1711,258142.73425417667
1712,254608.27947827234
1713,258726.77799800914
1714,221365.94006847593
1715,202171.15273276577
1716,164478.79903299944
1717,163631.80376056378
1718,134153.56829969748
1719,201278.16848057616
1720,250215.0783024441
1721,162234.74309133014
1722,126748.53021523188
1723,156847.7561251606
1724,217493.00644438923
1725,243219.25210842054
1726,180709.25161366205
1727,157275.15329482287
1728,192655.8079250754
1729,162653.91438456284
1730,167379.8705812538
1731,122528.59799775982
1732,133496.63936859323
1733,123020.83490119307
1734,128407.19724099193
1735,131137.81865218282
1736,116753.750934192
1737,331636.6153353643
1738,213328.8833731257
1739,274823.21271368774
1740,211131.43639433
1741,181020.6680883137
1742,161070.25291068174
1743,167255.5077614976
1744,304522.5681767415
1745,227275.05116473703
1746,227630.93404627385
1747,219151.28411050804
1748,215262.73005851108
1749,151881.96970750435
1750,131759.71676246548
1751,228932.45393494575
1752,123020.83490119307
1753,153902.50423799793
1754,205546.4536292957
1755,166376.05241779954
1756,126498.20379847146
1757,121080.94052368953
1758,143578.25964662564
1759,164021.04104727643
1760,165365.17105117935
1761,144488.61415915357
1762,176757.359119864
1763,180895.92364046015
1764,123751.4372406055
1765,173447.75018934425
1766,182035.7914017752
1767,215387.50954521922
1768,136621.6007244111
1769,174844.78345726716
1770,151740.32312462357
1771,136218.01233155633
1772,142687.94273108704
1773,133536.64032521218
1774,147743.61995314693
1775,131336.46694238007
1776,134547.46575102018
1777,114628.24354448209
1778,135701.91140303548
1779,122763.90179936012
1780,173537.20021026526
1781,130487.70964957056
1782,102770.45190433894
1783,131783.57361938962
1784,99522.71894152561
1785,115592.27449775224
1786,165602.85415568296
1787,174206.87935953797
1788,69802.22623655616
1789,100667.32256453102
1790,95391.89333217069
1791,198058.16728486444
1792,145909.29985823456
1793,143774.69342615517
1794,148908.98156487098
1795,132004.31698467146
1796,129762.14756536836
1797,113114.69181637009
1798,121702.35772189431
1799,119310.5492985793
1800,155426.86660354314
1801,122458.47721163461
1802,140142.59178459542
1803,159126.71213804773
1804,137658.80590532377
1805,137810.05062789845
1806,107547.00189167657
1807,129344.03597955454
1808,124904.37438291988
1809,114532.92655281191
1810,137907.34828709537
1811,100826.28907627583
1812,88105.69146885717
1813,115437.8748025338
1814,101133.49473940177
1815,63147.97858781449
1816,88938.05078801893
1817,128772.57487972309
1818,149131.27742809354
1819,120932.20822867825
1820,59615.000109537505
1821,105461.45745374708
1822,145570.96294263008
1823,46389.643256161886
1824,130314.6442910794
1825,129780.88411734124
1826,99619.34381860659
1827,105862.90914268197
1828,128104.63839768722
1829,117907.45458282313
1830,136287.81487944108
1831,180802.89135898004
1832,87101.88229917634
1833,145341.22279945033
1834,120415.14902210282
1835,158209.52478540764
1836,113330.68508166114
1837,77615.4229990466
1838,107420.26478826239
1839,92929.45359307303
1840,148961.50096695966
1841,144663.60798088115
1842,94987.00679502948
1843,140670.2689551986
1844,136770.37582945626
1845,146552.56673038795
1846,158656.42551542513
1847,167330.04083087217
1848,68141.43421685981
1849,123901.20643998127
1850,125688.11700999794
1851,146041.7094849518
1852,125606.99635139704
1853,134870.51550342602
1854,167124.32136550255
1855,139635.82705933126
1856,222279.52619833298
1857,158763.96486692704
1858,150972.45975686665
1859,142092.1517613357
1860,143990.11987228764
1861,140999.49629026925
1862,314386.5012644337
1863,312524.89333598275
1864,312524.89333598275
1865,337685.7502420043
1866,348351.7070410556
1867,250992.99193042194
1868,298471.37755996315
1869,197276.63227190994
1870,258537.99875062366
1871,257197.9320923461
1872,169344.85518868262
1873,225777.1246302993
1874,137074.3518506225
1875,206548.00526169993
1876,195349.9470828794
1877,216621.19322008855
1878,198615.84792561427
1879,132225.85587143575
1880,133938.4299780176
1881,231519.5852485091
1882,250982.92273728066
1883,195373.96272862703
1884,209781.65678370552
1885,265055.92433185823
1886,303812.35379207274
1887,213422.94221595215
1888,283666.72924571653
1889,168186.0309541811
1890,125787.11530142506
1891,138562.30815782188
1892,114340.59102537793
1893,128565.06974836867
1894,137827.08846273102
1895,144379.41742170716
1896,124206.42141739416
1897,111418.15698812605
1898,111603.39291893871
1899,160437.3722052648
1900,146113.25256883816
1901,161225.02835310812
1902,157186.17679091627
1903,232380.47499932518
1904,147584.0460756265
1905,187686.03272114566
1906,170891.03323161133
1907,218641.41568461724
1908,116884.209404062
1909,137549.13942671477
1910,124677.65653836925
1911,227320.23337402058
1912,315910.1075828039
1913,162664.42697132064
1914,48515.61100533963
1915,303956.08705100045
1916,72766.75003814572
1917,268502.6869935573
1918,140145.4050340432
1919,158558.36841985592
1920,150080.7126985824
1921,454777.67302129645
1922,347732.3030217384
1923,211531.1754698551
1924,230933.43419346184
1925,219057.74496134993
1926,394031.1463570309
1927,130688.15436874957
1928,163962.9317912828
1929,118399.53075253434
1930,132838.228983496
1931,143234.99890318883
1932,131171.16442328112
1933,161906.0505759434
1934,173617.59891493942
1935,173947.10249978525
1936,180330.51922795465
1937,177210.60315378886
1938,176022.12185427756
1939,247770.22020277526
1940,193118.172644098
1941,167569.33210305692
1942,176865.34622779678
1943,215479.91383795405
1944,340498.40009193064
1945,396767.88972093223
1946,149755.67276815107
1947,309472.3261436637
1948,187264.85149207947
1949,237880.2191180085
1950,175996.24939302
1951,259589.0345576929
1952,225082.85898298724
1953,171671.024981773
1954,195272.63284918328
1955,117188.84709326358
1956,277907.4139390514
1957,165975.1340653107
1958,303679.82131118904
1959,139305.53450714156
1960,117145.41936729194
1961,121356.52473342486
1962,101048.4244873779
1963,105623.78772554835
1964,113336.5720616033
1965,138992.73720947682
1966,159034.69217751047
1967,284823.90704291104
1968,433388.33824940486
1969,401884.510530797
1970,462822.2372413772
1971,417028.22330440115
1972,387615.20551079523
1973,267327.18951256754
1974,325539.45301666093
1975,469662.1286566924
1976,265475.1105823655
1977,359375.7261345551
1978,390437.74564051727
1979,351558.11627176375
1980,177894.5275925125
1981,353182.38175210444
1982,227733.9490883747
1983,211857.93316057767
1984,172717.8983084405
1985,216868.21929662023
1986,214570.25788191045
1987,188683.2453817777
1988,172099.79090135402
1989,193757.3707090649
1990,219309.13146598433
1991,220857.16910096956
1992,213217.20785549126
1993,175334.2382566568
1994,238391.66602734564
1995,182603.07566315803
1996,247783.97863667863
1997,316067.48753793526
1998,367944.6317695403
1999,257651.19935529606
2000,304838.87385678454
2001,253829.0785633938
2002,240655.87815238145
2003,241791.1861318504
2004,270065.9680408125
2005,232895.10058408778
2006,232901.13853345154
2007,241300.7309817244
2008,213737.44286180136
2009,186662.34907520557
2010,196252.98503915657
2011,136938.18371309777
2012,179365.63936302712
2013,181859.7851885561
2014,183451.43785921115
2015,205891.0224366998
2016,187932.27685634288
2017,202219.43716930455
2018,125508.48591202624
2019,135031.78715649893
2020,109208.71930128522
2021,114417.66189179827
2022,181485.6468019433
2023,144876.26428980764
2024,219774.31407214925
2025,362249.43757020665
2026,172768.28537317252
2027,149977.74981524152
2028,157868.54697128342
2029,161596.08348165633
2030,272167.4630059251
2031,264980.48217955
2032,278776.74454441323
2033,276093.0938867497
2034,166683.70504140898
2035,208875.57391385554
2036,194106.04579731182
2037,201575.81199585888
2038,314141.07591977366
2039,247274.90125801146
2040,377226.78567402676
2041,266716.9811011804
2042,201822.28161191236
2043,164948.34636748675
2044,174596.7241919253
2045,204796.73635743873
2046,141809.1338166902
2047,144117.4851375632
2048,135083.20606367177
2049,142605.148098922
2050,175685.57792072426
2051,103655.04185131536
2052,127125.55492737224
2053,141666.40092599584
2054,83355.24941301423
2055,169695.6937811456
2056,136731.26956404632
2057,122169.5692875189
2058,214759.5680776532
2059,141305.8418299338
2060,162062.5718530936
2061,177031.46263278925
2062,133015.67055601178
2063,114612.35392254275
2064,137548.85673865845
2065,128715.09635207037
2066,177471.53313786976
2067,141080.7781761297
2068,152425.63614110154
2069,80434.88632216406
2070,102743.38988822231
2071,96260.5901111706
2072,128258.4632945548
2073,141974.58016423904
2074,179067.55735558947
2075,147296.45706185352
2076,122975.25082876057
2077,149246.89116764598
2078,132002.55024390653
2079,134086.52793752804
2080,116883.06040063898
2081,127148.2730190543
2082,114911.91817593486
2083,139141.73640045087
2084,112017.81516012907
2085,123063.11084428204
2086,132788.11632135813
2087,116698.12792996013
2088,97175.97095771665
2089,87495.67748444353
2090,117508.35929385734
2091,119602.45479568589
2092,125651.36467915376
2093,124323.77794784488
2094,137845.52976685858
2095,144585.04507234442
2096,74058.19481434741
2097,96242.40260481418
2098,144531.8377689569
2099,65839.01644546274
2100,100808.54444152358
2101,127385.18782099412
2102,126370.16399097287
2103,100410.85045858369
2104,136968.3159904545
2105,117820.89998826338
2106,67937.06372505278
2107,239550.21537952436
2108,110254.17847881086
2109,116220.43988596601
2110,129994.77300015952
2111,148750.43730533132
2112,142791.33413142906
2113,110745.46807215443
2114,104078.80849154256
2115,148270.90157291788
2116,122535.68621141619
2117,142719.8611211942
2118,125681.62632651956
2119,93767.7382896778
2120,109722.68633091664
2121,90011.53902268864
2122,101821.7608570148
2123,92251.77139560315
2124,187901.08304156817
2125,129563.51292038079
2126,156615.01156769515
2127,139230.658364786
2128,112644.70890026963
2129,111973.05968215334
2130,126178.71312029322
2131,144391.19038146338
2132,107780.3186314816
2133,118680.30152780782
2134,124447.69516942889
2135,101490.95669950367
2136,75504.95212481591
2137,116153.40249415865
2138,128219.26823113939
2139,160196.6599402692
2140,138408.1329915457
2141,137754.31523355847
2142,129378.44815914295
2143,141520.20396341605
2144,141076.41108203953
2145,134307.34108216563
2146,169148.2708838682
2147,155257.0372922873
2148,123058.05353794698
2149,135964.8710350123
2150,210961.09517592186
2151,128429.70955902533
2152,193335.37297842003
2153,168103.4691513849
2154,103850.92894996816
2155,132328.86517269068
2156,232067.67608425306
2157,234416.3779409052
2158,246192.1549878112
2159,217941.848214528
2160,181546.98142868123
2161,239680.07788960802
2162,403219.832432634
2163,346520.2574928738
2164,257053.6474957138
2165,187474.16522499343
2166,141930.5105812864
2167,228931.35063114003
2168,197653.21918659026
2169,202180.61712020112
2170,219392.94563482603
2171,149196.95006498523
2172,133294.84012763042
2173,166632.31761524963
2174,231173.04117826148
2175,321857.23838802584
2176,316020.9497417208
2177,247320.65521838004
2178,215449.12700046168
2179,141617.21260190062
2180,227597.90267836183
2181,189954.6385019845
2182,215083.64239950434
2183,187664.53187803767
2184,127502.32675565188
2185,112566.07275191967
2186,146417.43252146925
2187,152716.2565812645
2188,158707.37983122843
2189,223183.44320844839
2190,101428.0222948047
2191,101428.0222948047
2192,95244.2271051436
2193,114140.06297462166
2194,97061.40757027875
2195,118061.18867460411
2196,112493.19770368464
2197,115176.47702168947
2198,157874.8991609222
2199,161264.5874520359
2200,143975.6860751549
2201,151575.31699060282
2202,214576.12687529152
2203,172306.670286848
2204,189536.8729782849
2205,121883.40378063211
2206,137540.9032443224
2207,196707.36965740856
2208,273939.8427502315
2209,212586.65177478315
2210,125024.3448519576
2211,118971.52934249092
2212,109529.2075352817
2213,93755.34082521056
2214,129863.4091804367
2215,99494.62828469182
2216,152696.2373384613
2217,86477.35991903348
2218,55845.02985374672
2219,66325.34434510543
2220,47926.72371880263
2221,303956.08705100045
2222,249150.85310163113
2223,271778.73883460293
2224,220296.78974799125
2225,138735.72127382192
2226,186165.91046873253
2227,191475.24202749765
2228,272916.742582029
2229,242565.36236189792
2230,148626.0777860812
2231,218437.48836265333
2232,174959.1882304451
2233,172310.3085345053
2234,257338.86474902078
2235,217212.95695087078
2236,284460.6694317702
2237,348960.8809926119
2238,207270.74830336843
2239,117237.34987818122
2240,165744.3958410327
2241,150485.58534953024
2242,126609.68627213925
2243,121194.75823494456
2244,104338.80013296621
2245,106466.0505430888
2246,141271.7477347209
2247,119889.64029587973
2248,123116.17937701738
2249,125222.94983350851
2250,137265.22136351131
2251,138343.14660483217
2252,172009.47519335645
2253,156210.4247191528
2254,176041.0755219968
2255,178877.1151528177
2256,195065.77147005533
2257,205690.6746755976
2258,175899.30547854982
2259,172407.97259824674
2260,166399.89427563056
2261,198653.68004779908
2262,223206.04489396216
2263,340549.776444233
2264,421439.14926307095
2265,171681.14881464452
2266,288808.95476995275
2267,383208.49319758464
2268,376509.34329272294
2269,149550.41640957657
2270,189390.2201860474
2271,229484.82468404097
2272,207147.93516192914
2273,162263.7948387622
2274,171730.69868226734
2275,172557.81015136887
2276,188414.74605642867
2277,177693.97014929712
2278,146231.2219032915
2279,132810.80016379833
2280,118395.22339791944
2281,159434.96116599327
2282,181760.69833277847
2283,102041.10626406563
2284,106430.40203529935
2285,155873.51447321248
2286,124786.54498308443
2287,352127.23326723656
2288,272071.7565594676
2289,397942.43338782125
2290,455195.1628724501
2291,323842.59169080114
2292,421080.2555830591
2293,472476.2866282502
2294,433837.14641706116
2295,433776.5107971666
2296,274521.8417638129
2297,312276.25199283176
2298,315473.9409491909
2299,393589.59286268696
2300,337706.31424909
2301,280693.65127612586
2302,239346.71782308383
2303,240584.73685168516
2304,245422.96220572558
2305,178931.79739864194
2306,171297.7888885293
2307,176630.739750035
2308,218460.93602786493
2309,279390.41328449285
2310,228443.40664044785
2311,197540.87707443183
2312,173971.49576248127
2313,174436.8972548736
2314,179951.34779042535
2315,178973.24576408678
2316,189771.38429307076
2317,180037.01957436
2318,177109.6675155005
2319,181824.51947023332
2320,183570.41391182214
2321,249949.93839492043
2322,182735.60571014872
2323,186656.4513190309
2324,176722.91233533717
2325,207099.45076875904
2326,172678.96694064437
2327,215756.51731904305
2328,227435.39070730598
2329,176575.72590343838
2330,166273.09440393964
2331,348647.295836376
2332,409352.3786936596
2333,327603.6788998262
2334,254657.2486795052
2335,263115.5446792362
2336,324422.6090658839
2337,191845.09232021053
2338,277457.08353067003
2339,214939.57050982027
2340,398807.62388019933
2341,214998.9602774145
2342,234325.95373534836
2343,214808.81059394346
2344,224133.21457341668
2345,235149.38510742443
2346,224329.15277665068
2347,195865.25591602732
2348,236810.45006715527
2349,174909.87937133573
2350,284218.67638762656
2351,245500.98908069514
2352,244502.67085733602
2353,226802.54472790283
2354,131848.9374808952
2355,148417.4579499513
2356,146359.00830766995
2357,194294.5727609059
2358,192429.05862038396
2359,127384.52163355239
2360,118748.20124754355
2361,133736.34652704006
2362,259671.12698088068
2363,132915.36460512178
2364,159692.30739208142
2365,221114.26222526844
2366,209559.70797819554
2367,228532.9584113509
2368,218776.9232996096
2369,225951.33625777005
2370,160806.04042368277
2371,165620.88130132918
2372,183050.0811539245
2373,273191.6535222998
2374,311874.49781409133
2375,265630.3992939025
2376,277744.8512554256
2377,378847.42641218024
2378,142330.11774984142
2379,194141.34251779836
2380,147022.62101282936
2381,157534.22324309533
2382,185633.9853392112
2383,200073.71062226102
2384,242778.58069621344
2385,157888.77341519942
2386,139511.13064884496
2387,141586.50370612313
2388,119820.04606932087
2389,135325.30690672886
2390,153617.9629973167
2391,136964.17202731452
2392,113052.7428795234
2393,173323.5346882226
2394,153624.13024993087
2395,205809.1091107039
2396,137461.77968314048
2397,208971.28053890693
2398,133542.0845463092
2399,74909.35755377094
2400,59670.511441035
2401,110758.23662674034
2402,132619.7704903805
2403,148011.47209374447
2404,150144.32819466444
2405,153525.59135677366
2406,145168.0896586244
2407,124490.36314677563
2408,132950.58919459966
2409,129165.07182106528
2410,169970.07769688152
2411,128278.874489077
2412,153539.05462950055
2413,130521.14806831359
2414,137356.8672475819
2415,143540.96746378936
2416,130816.39666518052
2417,125354.97722832908
2418,128294.6840002727
2419,129517.67021642881
2420,130651.37399867519
2421,145329.8939954154
2422,126930.80464284463
2423,122383.9975617189
2424,146957.24564286807
2425,190195.0951293659
2426,128376.01255198434
2427,122514.00609627303
2428,181753.88072804594
2429,111725.41503339545
2430,134290.2791581524
2431,130410.37910301174
2432,139862.72076860984
2433,143839.57705974954
2434,141617.8431970282
2435,151159.6079908264
2436,118050.97883242153
2437,107206.486165771
2438,132792.9557000045
2439,103381.03025824862
2440,116547.85434037569
2441,97600.8757010754
2442,105594.66347728873
2443,122052.08350071193
2444,123278.72947669003
2445,71192.47933462143
2446,125124.70691126156
2447,196884.87793406917
2448,124219.76712295563
2449,102907.51538231924
2450,140660.4331999236
2451,118386.01591037876
2452,205447.30006964173
2453,87534.94649616344
2454,119498.65693731615
2455,116446.29888389383
2456,121069.24600515008
2457,124851.55941667662
2458,118456.16097527448
2459,99495.43279589097
2460,140619.86260694728
2461,102993.31213223342
2462,122528.42461179291
2463,119299.10347235246
2464,158838.370605583
2465,125623.59979545012
2466,111205.87929269
2467,148256.7224835644
2468,89672.84269490608
2469,85484.17616811328
2470,189224.01740784605
2471,204476.4156304019
2472,167217.13132538294
2473,115814.59371248029
2474,93665.12331304137
2475,209590.38296652876
2476,97201.97313599511
2477,122788.79646690203
2478,155912.79678209778
2479,128289.26230617602
2480,154502.5835663845
2481,126317.47296661012
2482,126753.34880325278
2483,119258.27507882258
2484,122348.88647365256
2485,120422.23020462495
2486,157239.3594467058
2487,210460.026725089
2488,161234.5420346737
2489,159816.9252781387
2490,150837.7406180402
2491,79828.91504423544
2492,170524.33894816178
2493,151193.4748908592
2494,153175.67568802176
2495,103483.53485925183
2496,214359.9457190065
2497,148186.46901961468
2498,116483.38163649374
2499,106797.92065583085
2500,121118.88719042078
2501,134285.86605779064
2502,149893.7149391947
2503,92720.36775975752
2504,166083.88959757533
2505,229207.926086768
2506,253306.2543252435
2507,324996.92032041086
2508,253306.2543252435
2509,212021.21287152817
2510,221801.96334151694
2511,179164.74856945616
2512,208678.19605481316
2513,215617.33363439326
2514,239315.597382716
2515,141987.66131865565
2516,163905.62127429148
2517,134128.71061015304
2518,146309.37749539196
2519,227060.78470817153
2520,205897.49626667285
2521,191483.77753934657
2522,228686.42850893267
2523,132844.0799053376
2524,139190.3309888787
2525,141462.72177624723
2526,131666.50256644704
2527,127165.45802108599
2528,134251.54971561805
2529,130041.30487535441
2530,119988.05070644512
2531,251475.56642994858
2532,228818.19307596778
2533,197857.59330020577
2534,233296.65481972555
2535,327761.110125756
2536,231029.46374494475
2537,246677.54955763477
2538,182396.32219032195
2539,190938.74927684356
2540,174643.19662866715
2541,186568.61176069986
2542,165587.2947951104
2543,130059.23819777367
2544,120661.83002953486
2545,131152.39108231897
2546,128704.8034759806
2547,145608.34520588914
2548,160463.1967901508
2549,159084.09096412058
2550,300738.68316336354
2551,139346.51034078683
2552,125788.15877235089
2553,101428.0222948047
2554,99824.24475703992
2555,125438.27987915168
2556,116988.97709316941
2557,113003.15548524317
2558,160935.6665413419
2559,139763.5063406567
2560,138405.92082127483
2561,144946.37198738215
2562,117393.03652519392
2563,138626.93121573486
2564,208143.39365155826
2565,153151.11355309855
2566,170785.6238281663
2567,132015.12250687266
2568,200551.74466770855
2569,191780.6031179772
2570,125083.04711589316
2571,196156.5346716663
2572,187838.90255939914
2573,222654.9700564216
2574,276722.28697078244
2575,122892.56378292902
2576,120495.23520142071
2577,155402.7578922171
2578,82769.4203561454
2579,75393.58194804129
2580,124553.8505713544
2581,109496.69230356698
2582,102460.40824592426
2583,287072.69802115246
2584,162387.27057154776
2585,173615.78511738355
2586,210857.51946224307
2587,211351.32593455978
2588,151323.18623108836
2589,150790.89653147745
2590,209177.86177811393
2591,208610.74919998422
2592,212566.62834887314
2593,251910.75267593437
2594,174624.0396651593
2595,219374.88001829514
2596,332697.1803527539
2597,177273.675604909
2598,272882.39026505646
2599,324120.1724382963
2600,167539.0071214946
2601,149155.1431181016
2602,89985.44803397084
2603,99099.81307430344
2604,92303.26522637566
2605,89311.6720736852
2606,147895.9706303464
2607,180393.6492817892
2608,194656.52663063077
2609,152697.41571213535
2610,111392.3989669546
2611,147871.17314296635
2612,152875.65848387653
2613,126886.06896209561
2614,125577.3405291597
2615,154990.59000749598
2616,140836.54498521404
2617,181708.86191947878
2618,204141.61947791322
2619,192926.5059824834
2620,175267.03838389402
2621,176151.8627428982
2622,180134.05738715816
2623,245217.58870876252
2624,282842.66966075986
2625,341159.3813998806
2626,165685.25836992988
2627,183452.96843366828
2628,448988.30086254474
2629,583472.1334911138
2630,385381.76363064634
2631,466025.93644033355
2632,437703.7430153247
2633,316733.3105626845
2634,410449.96717661043
2635,148858.2092303184
2636,191843.1691957973
2637,191343.83671754025
2638,266069.6770757878
2639,181328.34660131412
2640,155906.44855533968
2641,113293.4767996988
2642,192208.16394108997
2643,106601.51872708055
2644,119738.78796134653
2645,96554.36279395576
2646,96424.58851260398
2647,107496.2589621094
2648,143072.04211151222
2649,143816.5822627337
2650,149311.9782537217
2651,144253.35779413235
2652,412072.1654495155
2653,245584.01332058886
2654,246957.0810859923
2655,403177.65659513505
2656,326768.18306640437
2657,348062.8263651212
2658,291882.0002096451
2659,319419.82660972135
2660,351557.18996117904
2661,368006.3033038089
2662,358190.0076016966
2663,269713.4278349159
2664,271843.26866567734
2665,329194.27656634204
2666,294433.1019167761
2667,173584.00860930487
2668,190037.25411881495
2669,172897.82458608656
2670,303304.2953074668
2671,191898.86204726587
2672,187531.10213542375
2673,213212.7411480402
2674,207520.9529219225
2675,175714.20982304253
2676,185192.8777804614
2677,191787.83348322177
2678,251878.41618929245
2679,279530.81297980266
2680,281740.3503685123
2681,419848.3252913735
2682,353684.27727439965
2683,504319.3718963479
2684,325374.21456298965
2685,365390.1308714363
2686,242437.1582090743
2687,316486.61550209025
2688,226486.0735616498
2689,216696.95961504598
2690,443294.3553176403
2691,179826.1586860211
2692,131189.47883035158
2693,193521.93661285937
2694,136004.3786902534
2695,192222.81780872124
2696,187115.2095567352
2697,182541.8194157214
2698,177154.31152503722
2699,170206.26096383965
2700,154726.46556111393
2701,159998.07405585278
2702,118584.08301991955
2703,142648.284708215
2704,143430.17727573562
2705,125578.33675172957
2706,118985.96453312828
2707,121244.68019938223
2708,133149.2767011337
2709,107802.26174992554
2710,130955.63726340681
2711,280268.812163741
2712,386909.4724222939
2713,164703.4557567836
2714,156855.46234267083
2715,163656.42175630247
2716,160470.20747935155
2717,196013.32564449494
2718,229198.900032839
2719,151138.54058636844
2720,173851.98375419472
2721,138672.70373101777
2722,145362.58295903486
2723,150949.70242303784
2724,125361.31008592901
2725,137364.2828442024
2726,138379.34542009392
2727,174293.2010877167
2728,165458.9908472117
2729,148016.25922877502
2730,135274.7583244393
2731,128559.85432317518
2732,120806.52619108591
2733,154918.2680310395
2734,139697.80941590708
