Id,SalePrice
1852,129371.0
1853,131483.0
1854,168053.0
1855,155826.0
1856,215941.0
1857,163982.0
1858,145326.0
1859,127214.0
1860,151780.0
1861,125834.0
1862,310704.0
1863,292608.0
1864,292863.0
1865,356224.0
1866,354799.0
1867,239507.0
1868,322231.0
1869,205320.0
1870,234292.0
1871,262155.0
1872,175787.0
1873,231070.0
1874,152813.0
1875,201901.0
1876,195664.0
1877,214716.0
1878,206061.0
1879,131514.0
1880,135242.0
1881,247510.0
1882,258135.0
1883,192603.0
1884,206789.0
1885,252790.0
1886,305675.0
1887,204192.0
1888,267443.0
1889,166340.0
1890,123727.0
1891,134581.0
1892,98966.0
1893,128694.0
1894,122938.0
1895,137069.0
1896,128969.0
1897,115315.0
1898,118017.0
1899,156335.0
1900,150014.0
1901,171326.0
1902,142404.0
1903,219326.0
1904,145447.0
1905,189612.0
1906,152720.0
1907,201630.0
1908,111337.0
1909,134491.0
1910,120694.0
1911,216597.0
1912,317057.0
1913,139156.0
1914,64273.0
1915,334750.0
1916,66285.0
1917,250839.0
1918,145427.0
1919,177456.0
1920,154436.0
1921,407029.0
1922,339131.0
1923,217090.0
1924,219366.0
1925,201858.0
1926,399929.0
1927,137902.0
1928,154665.0
1929,124971.0
1930,147358.0
1931,148057.0
1932,138670.0
1933,195730.0
1934,180027.0
1935,172676.0
1936,188643.0
1937,182733.0
1938,164686.0
1939,232658.0
1940,180748.0
1941,175050.0
1942,183756.0
1943,215667.0
1944,357317.0
1945,398564.0
1946,140466.0
1947,312869.0
1948,169125.0
1949,248040.0
1950,185419.0
1951,256463.0
1952,210976.0
1953,171126.0
1954,189837.0
1955,136777.0
1956,296185.0
1957,151057.0
1958,314470.0
1959,141746.0
1960,112755.0
1961,121330.0
1962,98229.0
1963,106150.0
1964,108791.0
1965,147387.0
1966,142722.0
1967,295558.0
1968,414618.0
1969,405065.0
1970,429814.0
1971,444824.0
1972,369075.0
1973,259750.0
1974,323023.0
1975,437938.0
1976,268711.0
1977,355953.0
1978,352271.0
1979,337366.0
1980,195893.0
1981,364149.0
1982,217019.0
1983,201520.0
1984,173190.0
1985,223338.0
1986,212534.0
1987,185943.0
1988,178577.0
1989,193877.0
1990,218368.0
1991,232248.0
1992,220329.0
1993,173018.0
1994,230295.0
1995,190330.0
1996,260527.0
1997,313521.0
1998,334621.0
1999,272875.0
2000,325473.0
2001,277107.0
2002,236675.0
2003,265187.0
2004,288823.0
2005,218099.0
2006,229729.0
2007,248111.0
2008,225089.0
2009,195190.0
2010,196275.0
2011,140073.0
2012,177792.0
2013,184846.0
2014,182404.0
2015,207869.0
2016,194690.0
2017,195032.0
2018,128226.0
2019,136129.0
2020,110707.0
2021,107497.0
2022,183849.0
2023,142136.0
2024,268900.0
2025,346279.0
2026,174524.0
2027,158058.0
2028,151089.0
2029,169514.0
2030,272506.0
2031,233660.0
2032,258275.0
2033,264585.0
2034,167932.0
2035,220121.0
2036,193342.0
2037,198535.0
2038,329686.0
2039,224965.0
2040,318497.0
2041,295072.0
2042,209191.0
2043,166031.0
2044,159484.0
2045,214498.0
2046,138974.0
2047,147082.0
2048,140510.0
2049,135525.0
2050,179533.0
2051,111498.0
2052,119812.0
2053,149153.0
2054,87580.0
2055,153296.0
2056,152879.0
2057,117369.0
2058,220843.0
2059,135838.0
2060,173618.0
2061,173813.0
2062,135028.0
2063,116199.0
2064,141171.0
2065,116625.0
2066,177013.0
2067,139922.0
2068,138962.0
2069,88637.0
2070,116752.0
2071,92280.0
2072,135490.0
2073,138202.0
2074,183489.0
2075,151602.0
2076,117773.0
2077,150302.0
2078,127586.0
2079,129620.0
2080,119077.0
2081,125138.0
2082,122932.0
2083,143543.0
2084,108799.0
2085,119530.0
2086,124542.0
2087,116975.0
2088,101994.0
2089,81830.0
2090,130363.0
2091,114741.0
2092,124604.0
2093,109414.0
2094,111721.0
2095,150239.0
2096,87106.0
2097,101585.0
2098,144979.0
2099,58179.0
2100,91714.0
2101,111849.0
2102,131895.0
2103,110815.0
2104,133281.0
2105,129495.0
2106,62916.0
2107,189570.0
2108,115612.0
2109,108677.0
2110,131441.0
2111,145704.0
2112,145829.0
2113,121515.0
2114,122583.0
2115,160051.0
2116,112533.0
2117,159058.0
2118,127111.0
2119,107587.0
2120,120806.0
2121,101992.0
2122,110509.0
2123,93137.0
2124,159534.0
2125,122178.0
2126,158057.0
2127,152024.0
2128,133815.0
2129,92953.0
2130,133299.0
2131,134769.0
2132,110921.0
2133,116812.0
2134,127429.0
2135,96046.0
2136,78586.0
2137,111522.0
2138,134392.0
2139,153888.0
2140,139166.0
2141,153035.0
2142,131153.0
2143,144517.0
2144,114946.0
2145,137787.0
2146,165043.0
2147,149840.0
2148,132973.0
2149,147204.0
2150,233170.0
2151,115767.0
2152,182421.0
2153,151217.0
2154,104968.0
2155,137948.0
2156,252992.0
2157,227514.0
2158,247881.0
2159,221609.0
2160,176729.0
2161,241833.0
2162,382372.0
2163,377181.0
2164,267850.0
2165,201294.0
2166,153579.0
2167,223464.0
2168,197529.0
2169,200485.0
2170,222378.0
2171,157085.0
2172,136527.0
2173,160093.0
2174,224208.0
2175,298591.0
2176,336118.0
2177,244276.0
2178,216411.0
2179,141524.0
2180,208405.0
2181,195365.0
2182,219162.0
2183,194534.0
2184,117213.0
2185,132106.0
2186,141566.0
2187,158884.0
2188,156931.0
2189,274334.0
2190,88672.0
2191,90297.0
2192,88896.0
2193,106630.0
2194,108793.0
2195,109586.0
2196,108600.0
2197,114082.0
2198,157364.0
2199,170165.0
2200,139099.0
2201,140221.0
2202,204272.0
2203,142135.0
2204,179279.0
2205,116158.0
2206,132262.0
2207,226400.0
2208,256166.0
2209,223001.0
2210,120723.0
2211,114049.0
2212,120732.0
2213,106959.0
2214,135521.0
2215,109869.0
2216,145133.0
2217,67373.0
2218,88112.0
2219,79372.0
2220,73950.0
2221,334411.0
2222,276382.0
2223,297202.0
2224,215612.0
2225,132401.0
2226,186877.0
2227,207579.0
2228,272585.0
2229,250585.0
2230,157851.0
2231,217110.0
2232,174205.0
2233,177373.0
2234,248718.0
2235,222126.0
2236,265380.0
2237,350721.0
2238,199598.0
2239,111734.0
2240,159786.0
2241,148862.0
2242,125229.0
2243,136754.0
2244,102581.0
2245,99129.0
2246,144544.0
2247,109083.0
2248,122588.0
2249,122016.0
2250,133850.0
2251,112566.0
2252,171270.0
2253,154182.0
2254,180401.0
2255,188056.0
2256,180404.0
2257,215010.0
2258,161900.0
2259,176307.0
2260,151739.0
2261,192030.0
2262,213385.0
2263,371992.0
2264,462533.0
2265,170615.0
2266,302678.0
2267,373940.0
2268,402687.0
2269,144067.0
2270,197877.0
2271,218879.0
2272,204376.0
2273,166778.0
2274,178425.0
2275,162272.0
2276,188140.0
2277,183231.0
2278,146841.0
2279,129001.0
2280,114635.0
2281,165381.0
2282,183654.0
2283,106512.0
2284,111155.0
2285,140126.0
2286,127262.0
2287,380941.0
2288,285988.0
2289,387775.0
2290,468392.0
2291,328094.0
2292,458901.0
2293,488528.0
2294,410000.0
2295,480171.0
2296,272378.0
2297,342602.0
2298,350915.0
2299,379968.0
2300,333469.0
2301,304098.0
2302,246721.0
2303,237293.0
2304,241819.0
2305,190551.0
2306,185537.0
2307,195337.0
2308,223610.0
2309,280469.0
2310,208342.0
2311,200607.0
2312,175682.0
2313,174711.0
2314,172366.0
2315,180170.0
2316,188810.0
2317,181555.0
2318,184484.0
2319,181670.0
2320,186555.0
2321,246626.0
2322,177387.0
2323,198053.0
2324,178606.0
2325,211607.0
2326,175910.0
2327,213980.0
2328,227340.0
2329,190476.0
2330,182913.0
2331,382100.0
2332,427126.0
2333,318836.0
2334,254409.0
2335,276150.0
2336,335713.0
2337,202194.0
2338,273541.0
2339,227343.0
2340,421199.0
2341,221935.0
2342,231474.0
2343,231012.0
2344,220237.0
2345,231818.0
2346,217368.0
2347,201323.0
2348,242685.0
2349,181465.0
2350,302470.0
2351,267786.0
2352,253777.0
2353,246078.0
2354,135731.0
2355,145474.0
2356,152973.0
2357,193926.0
2358,198669.0
2359,131406.0
2360,120160.0
2361,146745.0
2362,258392.0
2363,142041.0
2364,158969.0
2365,222426.0
2366,204534.0
2367,232527.0
2368,225303.0
2369,223678.0
2370,170763.0
2371,168513.0
2372,192343.0
2373,275700.0
2374,317006.0
2375,244896.0
2376,275850.0
2377,350620.0
2378,145387.0
2379,206268.0
2380,149803.0
2381,160103.0
2382,198490.0
2383,206329.0
2384,245700.0
2385,165823.0
2386,136897.0
2387,140783.0
2388,107703.0
2389,119715.0
2390,150014.0
2391,148494.0
2392,115311.0
2393,166961.0
2394,145994.0
2395,202546.0
2396,146585.0
2397,208515.0
2398,127371.0
2399,61391.0
2400,64037.0
2401,112072.0
2402,134084.0
2403,136703.0
2404,153749.0
2405,157102.0
2406,143616.0
2407,128249.0
2408,143688.0
2409,124878.0
2410,171413.0
2411,118417.0
2412,154979.0
2413,132496.0
2414,149418.0
2415,129589.0
2416,122583.0
2417,127440.0
2418,127921.0
2419,120707.0
2420,129564.0
2421,143809.0
2422,114076.0
2423,118144.0
2424,158034.0
2425,204501.0
2426,123772.0
2427,134831.0
2428,182027.0
2429,115988.0
2430,135227.0
2431,111327.0
2432,145624.0
2433,142732.0
2434,139368.0
2435,154312.0
2436,119142.0
2437,108351.0
2438,127454.0
2439,105708.0
2440,120115.0
2441,91708.0
2442,100367.0
2443,127563.0
2444,129039.0
2445,93960.0
2446,124976.0
2447,189176.0
2448,134772.0
2449,113422.0
2450,143338.0
2451,129577.0
2452,193467.0
2453,104631.0
2454,132228.0
2455,112411.0
2456,131732.0
2457,132468.0
2458,130889.0
2459,109797.0
2460,139747.0
2461,128706.0
2462,141561.0
2463,121476.0
2464,166761.0
2465,135768.0
2466,119802.0
2467,136569.0
2468,90671.0
2469,78682.0
2470,193426.0
2471,199282.0
2472,156553.0
2473,113213.0
2474,77673.0
2475,220697.0
2476,119116.0
2477,131098.0
2478,152797.0
2479,103236.0
2480,151807.0
2481,125917.0
2482,129936.0
2483,117873.0
2484,124302.0
2485,127987.0
2486,150247.0
2487,197441.0
2488,163060.0
2489,149137.0
2490,152978.0
2491,100451.0
2492,182695.0
2493,159934.0
2494,154329.0
2495,92445.0
2496,245526.0
2497,148025.0
2498,111418.0
2499,94015.0
2500,125112.0
2501,133357.0
2502,144282.0
2503,91981.0
2504,165755.0
2505,229593.0
2506,266441.0
2507,282431.0
2508,267321.0
2509,219595.0
2510,225736.0
2511,175784.0
2512,211753.0
2513,219171.0
2514,271861.0
2515,151291.0
2516,171421.0
2517,149598.0
2518,155783.0
2519,232155.0
2520,223747.0
2521,192295.0
2522,221585.0
2523,123003.0
2524,135571.0
2525,151805.0
2526,137281.0
2527,117734.0
2528,127478.0
2529,135783.0
2530,123580.0
2531,247529.0
2532,230848.0
2533,197247.0
2534,244536.0
2535,305797.0
2536,248437.0
2537,241976.0
2538,187402.0
2539,188466.0
2540,176938.0
2541,185551.0
2542,169910.0
2543,129701.0
2544,110199.0
2545,132045.0
2546,124863.0
2547,135884.0
2548,159627.0
2549,156554.0
2550,455221.0
2551,143503.0
2552,123921.0
2553,85585.0
2554,98304.0
2555,119104.0
2556,99204.0
2557,103517.0
2558,144072.0
2559,136247.0
2560,143361.0
2561,147797.0
2562,141413.0
2563,150456.0
2564,184487.0
2565,142425.0
2566,158274.0
2567,134440.0
2568,192315.0
2569,207277.0
2570,118033.0
2571,178287.0
2572,150080.0
2573,226374.0
2574,302385.0
2575,130435.0
2576,119256.0
2577,152073.0
2578,83243.0
2579,71379.0
2580,112110.0
2581,113000.0
2582,111223.0
2583,278469.0
2584,171004.0
2585,185604.0
2586,216007.0
2587,200604.0
2588,144224.0
2589,153702.0
2590,219433.0
2591,227708.0
2592,209005.0
2593,249582.0
2594,174308.0
2595,198575.0
2596,307800.0
2597,190646.0
2598,287799.0
2599,330396.0
2600,155409.0
2601,148935.0
2602,82792.0
2603,96091.0
2604,91073.0
2605,76857.0
2606,154700.0
2607,200119.0
2608,205104.0
2609,169290.0
2610,112755.0
2611,127736.0
2612,158351.0
2613,135261.0
2614,127059.0
2615,152466.0
2616,143976.0
2617,186482.0
2618,196048.0
2619,195369.0
2620,184604.0
2621,180276.0
2622,182389.0
2623,249463.0
2624,287175.0
2625,276367.0
2626,165684.0
2627,162814.0
2628,476566.0
2629,509905.0
2630,359869.0
2631,455044.0
2632,416985.0
2633,306705.0
2634,414268.0
2635,161570.0
2636,178052.0
2637,184260.0
2638,261348.0
2639,192506.0
2640,155387.0
2641,100934.0
2642,185201.0
2643,101543.0
2644,122724.0
2645,109487.0
2646,99578.0
2647,105027.0
2648,140778.0
2649,156489.0
2650,137965.0
2651,145509.0
2652,406070.0
2653,248978.0
2654,253756.0
2655,401809.0
2656,317556.0
2657,359214.0
2658,296395.0
2659,300930.0
2660,345354.0
2661,381938.0
2662,379542.0
2663,275659.0
2664,271575.0
2665,337267.0
2666,286551.0
2667,165890.0
2668,181907.0
2669,177405.0
2670,273441.0
2671,187618.0
2672,197783.0
2673,210533.0
2674,202226.0
2675,175804.0
2676,194754.0
2677,193604.0
2678,249152.0
2679,281417.0
2680,289898.0
2681,413804.0
2682,337163.0
2683,514128.0
2684,339273.0
2685,332876.0
2686,258979.0
2687,325914.0
2688,211423.0
2689,208679.0
2690,429128.0
2691,189989.0
2692,137534.0
2693,200497.0
2694,133271.0
2695,192847.0
2696,190662.0
2697,192458.0
2698,193580.0
2699,175232.0
2700,157783.0
2701,153236.0
2702,115645.0
2703,137573.0
2704,141199.0
2705,122642.0
2706,118770.0
2707,129470.0
2708,133876.0
2709,109939.0
2710,128249.0
2711,260366.0
2712,405056.0
2713,172218.0
2714,148742.0
2715,173815.0
2716,149361.0
2717,200315.0
2718,229263.0
2719,153741.0
2720,166074.0
2721,137059.0
2722,162868.0
2723,145530.0
2724,133523.0
2725,134550.0
2726,154492.0
2727,182622.0
2728,177190.0
2729,150775.0
2730,146588.0
2731,126730.0
2732,129622.0
2733,153546.0
2734,143952.0
2735,140167.0
2736,144322.0
2737,120867.0
2738,132702.0
2739,163787.0
2740,134051.0
2741,149628.0
2742,156849.0
2743,147431.0
2744,156266.0
2745,143160.0
2746,135585.0
2747,156294.0
2748,132186.0
2749,124688.0
2750,132620.0
2751,129762.0
2752,205562.0
2753,143917.0
2754,202801.0
2755,134038.0
2756,91770.0
2757,65731.0
2758,84608.0
2759,157284.0
2760,123298.0
2761,148006.0
2762,147794.0
2763,182071.0
2764,159323.0
2765,298087.0
2766,129887.0
2767,89404.0
2768,129833.0
2769,127699.0
2770,139664.0
2771,111214.0
2772,115224.0
2773,165017.0
2774,138439.0
2775,114305.0
2776,135491.0
2777,144219.0
2778,105425.0
2779,122207.0
2780,96103.0
2781,94959.0
2782,100552.0
2783,92714.0
2784,121530.0
2785,136542.0
2786,69494.0
2787,128060.0
2788,77095.0
2789,163934.0
2790,93307.0
2791,115523.0
2792,59111.0
2793,162074.0
2794,101892.0
2795,121461.0
2796,100264.0
2797,185946.0
2798,106588.0
2799,118620.0
2800,71507.0
2801,106662.0
2802,132386.0
2803,157333.0
2804,142003.0
2805,107160.0
2806,84223.0
2807,162063.0
2808,152133.0
2809,133890.0
2810,132811.0
2811,161835.0
2812,158188.0
2813,154585.0
2814,154085.0
2815,94706.0
2816,236094.0
2817,150936.0
2818,136141.0
2819,174234.0
2820,137562.0
2821,115419.0
2822,196717.0
2823,323999.0
2824,173450.0
2825,153989.0
2826,127440.0
2827,138659.0
2828,221591.0
2829,196437.0
2830,222114.0
2831,182312.0
2832,248147.0
2833,311895.0
2834,217316.0
2835,223738.0
2836,205297.0
2837,153609.0
2838,149003.0
2839,182696.0
2840,206244.0
2841,205077.0
2842,231955.0
2843,147909.0
2844,160493.0
2845,121632.0
2846,213059.0
2847,208148.0
2848,206860.0
2849,203529.0
2850,285009.0
2851,223640.0
2852,226176.0
2853,249329.0
2854,140191.0
2855,201194.0
2856,202421.0
2857,191920.0
2858,199273.0
2859,121206.0
2860,128788.0
2861,126516.0
2862,196395.0
2863,124486.0
2864,241271.0
2865,144150.0
2866,139858.0
2867,102037.0
2868,97450.0
2869,105034.0
2870,126785.0
2871,84871.0
2872,51640.0
2873,102688.0
2874,139632.0
2875,114950.0
2876,170622.0
2877,145250.0
2878,161555.0
2879,146238.0
2880,103183.0
2881,146202.0
2882,175699.0
2883,202013.0
2884,199910.0
2885,191612.0
2886,228690.0
2887,94527.0
2888,133620.0
2889,58103.0
2890,79172.0
2891,134607.0
2892,57763.0
2893,86806.0
2894,66023.0
2895,345061.0
2896,285232.0
2897,202945.0
2898,143831.0
2899,214866.0
2900,160578.0
2901,204207.0
2902,185530.0
2903,348712.0
2904,360783.0
2905,95223.0
2906,197893.0
2907,115948.0
2908,135976.0
2909,150176.0
2910,80752.0
2911,82008.0
2912,153128.0
2913,84290.0
2914,80229.0
2915,84857.0
2916,83596.0
2917,167377.0
2918,122999.0
2919,222588.0
